usageKey,canonicalName,vernacularName,primaryImageUrl,secondaryImageUrl,primarySourceUrl,secondarySourceUrl,primaryGbifId,secondaryGbifId,primarySource,secondarySource,primaryLicense,secondaryLicense,primaryVisualRole,secondaryVisualRole,primaryExplicitVisualRoleField,secondaryExplicitVisualRoleField,sameImageUrl,sameGbifId,visualRoleReviewStatus,reviewerVisualVariety,reviewerNotes
5371740,Lindera benzoin,northern spicebush,https://inaturalist-open-data.s3.amazonaws.com/photos/608180834/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/606439985/original.jpg,https://www.gbif.org/occurrence/6130239622,https://www.gbif.org/occurrence/6130464584,6130239622,6130464584,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5371759,Taenidia integerrima,yellow pimpernel,https://inaturalist-open-data.s3.amazonaws.com/photos/637040906/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/637261455/original.jpg,https://www.gbif.org/occurrence/6195880719,https://www.gbif.org/occurrence/6196032643,6195880719,6196032643,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5371791,Angelica lucida,seacoast angelica,https://inaturalist-open-data.s3.amazonaws.com/photos/633957273/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/639809663/original.jpg,https://www.gbif.org/occurrence/6188014995,https://www.gbif.org/occurrence/6235020051,6188014995,6235020051,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5371822,Angelica atropurpurea,purple-stemmed angelica,https://inaturalist-open-data.s3.amazonaws.com/photos/632254328/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/627333220/original.jpg,https://www.gbif.org/occurrence/6188664388,https://www.gbif.org/occurrence/6185993602,6188664388,6185993602,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
5371855,Yabea microcarpa,California hedge-parsley,https://inaturalist-open-data.s3.amazonaws.com/photos/630029810/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/630029735/original.jpg,https://www.gbif.org/occurrence/6185536230,https://www.gbif.org/occurrence/6185536230,6185536230,6185536230,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5371862,Cicuta douglasii,Douglas' water-hemlock,https://inaturalist-open-data.s3.amazonaws.com/photos/687877584/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/687878612/original.jpg,https://www.gbif.org/occurrence/6431102892,https://www.gbif.org/occurrence/6431102892,6431102892,6431102892,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5371866,Cicuta bulbifera,bulbous water-hemlock,https://inaturalist-open-data.s3.amazonaws.com/photos/676184137/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/676184161/original.jpg,https://www.gbif.org/occurrence/6399763381,https://www.gbif.org/occurrence/6399763381,6399763381,6399763381,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5371867,Cicuta maculata,spotted water-hemlock,https://inaturalist-open-data.s3.amazonaws.com/photos/631414657/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/631414678/original.jpg,https://www.gbif.org/occurrence/6188223877,https://www.gbif.org/occurrence/6188223877,6188223877,6188223877,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5371891,Oenanthe sarmentosa,Pacific water-parsley,https://inaturalist-open-data.s3.amazonaws.com/photos/604934192/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605784899/original.jpg,https://www.gbif.org/occurrence/5938065451,https://www.gbif.org/occurrence/6130442741,5938065451,6130442741,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372246,Panax quinquefolius,American ginseng,https://inaturalist-open-data.s3.amazonaws.com/photos/637797885/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/642565839/original.jpg,https://www.gbif.org/occurrence/6195431222,https://www.gbif.org/occurrence/6234195914,6195431222,6234195914,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372385,Vitis riparia,riverbank grape,https://inaturalist-open-data.s3.amazonaws.com/photos/608717460/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616748352/original.jpg,https://www.gbif.org/occurrence/6130584581,https://www.gbif.org/occurrence/6162797895,6130584581,6162797895,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
5372400,Vitis aestivalis,summer grape,https://inaturalist-open-data.s3.amazonaws.com/photos/644263520/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/644262874/original.jpg,https://www.gbif.org/occurrence/6235078736,https://www.gbif.org/occurrence/6235078736,6235078736,6235078736,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372401,Vitis vulpina,frost grape,https://inaturalist-open-data.s3.amazonaws.com/photos/641633811/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/641633836/original.jpg,https://www.gbif.org/occurrence/6234543729,https://www.gbif.org/occurrence/6234543729,6234543729,6234543729,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372427,Shepherdia canadensis,soapberry,https://inaturalist-open-data.s3.amazonaws.com/photos/604799727/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604799756/original.jpg,https://www.gbif.org/occurrence/5938154498,https://www.gbif.org/occurrence/5938154498,5938154498,5938154498,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372429,Shepherdia argentea,silver buffaloberry,https://inaturalist-open-data.s3.amazonaws.com/photos/628643513/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/628643544/original.jpg,https://www.gbif.org/occurrence/6185566128,https://www.gbif.org/occurrence/6185566128,6185566128,6185566128,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372482,Callitriche heterophylla,large water-starwort,https://inaturalist-open-data.s3.amazonaws.com/photos/615879363/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/615879802/original.jpg,https://www.gbif.org/occurrence/6159464652,https://www.gbif.org/occurrence/6159464652,6159464652,6159464652,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372484,Callitriche palustris,spring water-starwort,https://inaturalist-open-data.s3.amazonaws.com/photos/670488434/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/683971093/original.jpg,https://www.gbif.org/occurrence/6352618430,https://www.gbif.org/occurrence/6413566317,6352618430,6413566317,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
5372488,Callitriche hermaphroditica,northern water-starwort,https://inaturalist-open-data.s3.amazonaws.com/photos/552502547/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/553997375/original.jpg,https://www.gbif.org/occurrence/5759690645,https://www.gbif.org/occurrence/5760496079,5759690645,5760496079,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372493,Callitriche marginata,winged water-starwort,https://inaturalist-open-data.s3.amazonaws.com/photos/642046292/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/642046278/original.jpg,https://www.gbif.org/occurrence/6234215779,https://www.gbif.org/occurrence/6234215779,6234215779,6234215779,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372502,Hippuris montana,mountain mare's-tail,https://inaturalist-open-data.s3.amazonaws.com/photos/557170719/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/557178735/original.jpg,https://www.gbif.org/occurrence/5759627213,https://www.gbif.org/occurrence/5759977401,5759627213,5759977401,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
5372503,Hippuris vulgaris,common mare's-tail,https://inaturalist-open-data.s3.amazonaws.com/photos/618070841/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/623052066/original.jpg,https://www.gbif.org/occurrence/6163052806,https://www.gbif.org/occurrence/6178413377,6163052806,6178413377,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372504,Salix myrtillifolia,low blueberry willow,https://inaturalist-open-data.s3.amazonaws.com/photos/512638474/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/579621506/original.jpg,https://www.gbif.org/occurrence/5187778598,https://www.gbif.org/occurrence/5844078856,5187778598,5844078856,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372515,Salix cascadensis,Cascade willow,https://inaturalist-open-data.s3.amazonaws.com/photos/699574389/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/699574416/original.jpg,https://www.gbif.org/occurrence/6452410042,https://www.gbif.org/occurrence/6452410042,6452410042,6452410042,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372519,Salix barrattiana,Barratt's willow,https://inaturalist-open-data.s3.amazonaws.com/photos/688217191/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688217192/original.jpg,https://www.gbif.org/occurrence/6422210859,https://www.gbif.org/occurrence/6422210859,6422210859,6422210859,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372524,Salix petiolaris,meadow willow,https://inaturalist-open-data.s3.amazonaws.com/photos/662108556/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/662108553/original.jpg,https://www.gbif.org/occurrence/6320157409,https://www.gbif.org/occurrence/6320157409,6320157409,6320157409,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372559,Salix exigua,coyote willow,https://inaturalist-open-data.s3.amazonaws.com/photos/604908942/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/607005836/original.jpg,https://www.gbif.org/occurrence/6130095330,https://www.gbif.org/occurrence/6130455870,6130095330,6130455870,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372597,Salix barclayi,Barclay's willow,https://inaturalist-open-data.s3.amazonaws.com/photos/688198776/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688198814/original.jpg,https://www.gbif.org/occurrence/6422299599,https://www.gbif.org/occurrence/6422299599,6422299599,6422299599,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372604,Salix lucida,shining willow,https://inaturalist-open-data.s3.amazonaws.com/photos/648582399/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/648582498/original.jpg,https://www.gbif.org/occurrence/6234923980,https://www.gbif.org/occurrence/6234923980,6234923980,6234923980,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372606,Salix sericea,silky willow,https://inaturalist-open-data.s3.amazonaws.com/photos/645335327/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/645282157/original.jpg,https://www.gbif.org/occurrence/6235652950,https://www.gbif.org/occurrence/6235999663,6235652950,6235999663,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372614,Salix eriocephala,cottony willow,https://inaturalist-open-data.s3.amazonaws.com/photos/651514892/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/651514862/original.jpg,https://www.gbif.org/occurrence/6252410921,https://www.gbif.org/occurrence/6252410921,6252410921,6252410921,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372629,Salix cordata,heart-leaved willow,https://inaturalist-open-data.s3.amazonaws.com/photos/674195012/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/674195296/original.jpg,https://www.gbif.org/occurrence/6422133118,https://www.gbif.org/occurrence/6422133118,6422133118,6422133118,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372658,Salix geyeriana,Geyer's willow,https://inaturalist-open-data.s3.amazonaws.com/photos/655079468/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/655079492/original.jpg,https://www.gbif.org/occurrence/6399449336,https://www.gbif.org/occurrence/6400072781,6399449336,6400072781,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372688,Salix pellita,satiny willow,https://inaturalist-open-data.s3.amazonaws.com/photos/699784479/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/699784426/original.jpg,https://www.gbif.org/occurrence/6452415790,https://www.gbif.org/occurrence/6452415790,6452415790,6452415790,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372693,Salix reticulata,net-veined willow,https://inaturalist-open-data.s3.amazonaws.com/photos/679141298/original.jpg,https://www.artsobservasjoner.no/MediaLibrary/2026/5/2f8b54b2-d22a-442f-b689-fee194ccbe21_image.jpg,https://www.gbif.org/occurrence/6398663099,https://www.gbif.org/occurrence/6324109688,6398663099,6324109688,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372694,,,https://inaturalist-open-data.s3.amazonaws.com/photos/540973902/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/540974671/original.jpg,https://www.gbif.org/occurrence/5282118547,https://www.gbif.org/occurrence/5282118547,5282118547,5282118547,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372700,Salix commutata,under-green willow,https://inaturalist-open-data.s3.amazonaws.com/photos/535793352/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/535793368/original.jpg,https://www.gbif.org/occurrence/5237844619,https://www.gbif.org/occurrence/5237844619,5237844619,5237844619,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372722,Salix richardsonii,Richardson's willow,https://inaturalist-open-data.s3.amazonaws.com/photos/693220865/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693220963/original.jpg,https://www.gbif.org/occurrence/6452166017,https://www.gbif.org/occurrence/6452166017,6452166017,6452166017,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372725,Salix pedicellaris,bog willow,https://inaturalist-open-data.s3.amazonaws.com/photos/664710459/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/666286428/original.jpg,https://www.gbif.org/occurrence/6334897006,https://www.gbif.org/occurrence/6334020095,6334897006,6334020095,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
5372732,Salix pulchra,diamond-leaved willow,https://inaturalist-open-data.s3.amazonaws.com/photos/693595357/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693595407/original.jpg,https://www.gbif.org/occurrence/6441469562,https://www.gbif.org/occurrence/6441469562,6441469562,6441469562,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372756,Salix petrophila,Rocky Mountain willow,https://inaturalist-open-data.s3.amazonaws.com/photos/537307455/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/537307543/original.jpg,https://www.gbif.org/occurrence/5231745252,https://www.gbif.org/occurrence/5231745252,5231745252,5231745252,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372764,Salix pyrifolia,balsam willow,https://inaturalist-open-data.s3.amazonaws.com/photos/670020850/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/670020461/original.jpg,https://www.gbif.org/occurrence/6353311915,https://www.gbif.org/occurrence/6353311915,6353311915,6353311915,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372773,Salix calcicola,limestone willow,https://inaturalist-open-data.s3.amazonaws.com/photos/697149863/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697149855/original.jpg,https://www.gbif.org/occurrence/6452149354,https://www.gbif.org/occurrence/6452149354,6452149354,6452149354,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372778,Salix polaris,polar willow,https://inaturalist-open-data.s3.amazonaws.com/photos/679671703/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/675329055/original.jpg,https://www.gbif.org/occurrence/6398601480,https://www.gbif.org/occurrence/6399876367,6398601480,6399876367,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372785,Salix discolor,pussy willow,https://inaturalist-open-data.s3.amazonaws.com/photos/624687730/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624687861/original.jpg,https://www.gbif.org/occurrence/6178438287,https://www.gbif.org/occurrence/6178438287,6178438287,6178438287,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372801,Salix athabascensis,Athabasca willow,https://inaturalist-open-data.s3.amazonaws.com/photos/509008666/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/509008661/original.jpg,https://www.gbif.org/occurrence/5830466220,https://www.gbif.org/occurrence/5830466220,5830466220,5830466220,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372820,Salix pseudomonticola,false mountain willow,https://inaturalist-open-data.s3.amazonaws.com/photos/499071735/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/499071733/original.jpg,https://www.gbif.org/occurrence/5154013599,https://www.gbif.org/occurrence/5154013599,5154013599,5154013599,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372832,Salix sitchensis,Sitka willow,https://inaturalist-open-data.s3.amazonaws.com/photos/636277447/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/647124336/original.jpg,https://www.gbif.org/occurrence/6195670382,https://www.gbif.org/occurrence/6234582646,6195670382,6234582646,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372851,Salix argyrocarpa,Labrador willow,https://inaturalist-open-data.s3.amazonaws.com/photos/546879930/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/546879954/original.jpg,https://www.gbif.org/occurrence/5282433652,https://www.gbif.org/occurrence/5282433652,5282433652,5282433652,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372854,Salix nigra,black willow,https://inaturalist-open-data.s3.amazonaws.com/photos/605207266/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604879994/original.jpg,https://www.gbif.org/occurrence/5938642346,https://www.gbif.org/occurrence/5938579374,5938642346,5938579374,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
5372870,Salix humilis,prairie willow,https://inaturalist-open-data.s3.amazonaws.com/photos/622946604/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/622946638/original.jpg,https://www.gbif.org/occurrence/6178394257,https://www.gbif.org/occurrence/6178394257,6178394257,6178394257,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372878,Salix brachycarpa,short-capsuled willow,https://inaturalist-open-data.s3.amazonaws.com/photos/512702872/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/512702912/original.jpg,https://www.gbif.org/occurrence/5176400923,https://www.gbif.org/occurrence/5176400923,5176400923,5176400923,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372888,Salix candida,sage willow,https://inaturalist-open-data.s3.amazonaws.com/photos/665473169/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/665475688/original.jpg,https://www.gbif.org/occurrence/6334918888,https://www.gbif.org/occurrence/6334951476,6334918888,6334951476,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
5372892,Salix amygdaloides,peach-leaved willow,https://inaturalist-open-data.s3.amazonaws.com/photos/645343821/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/645343959/original.jpg,https://www.gbif.org/occurrence/6234241298,https://www.gbif.org/occurrence/6234241298,6234241298,6234241298,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372917,Salix interior,sandbar willow,https://inaturalist-open-data.s3.amazonaws.com/photos/650511082/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/650511111/original.jpg,https://www.gbif.org/occurrence/6251640093,https://www.gbif.org/occurrence/6251640093,6251640093,6251640093,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372936,Salix sessilifolia,sessile-leaved sandbar willow,https://inaturalist-open-data.s3.amazonaws.com/photos/521493123/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521493215/original.jpg,https://www.gbif.org/occurrence/5908949412,https://www.gbif.org/occurrence/5908949412,5908949412,5908949412,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372946,Salix boothii,Booth's willow,https://inaturalist-open-data.s3.amazonaws.com/photos/536302895/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/536303384/original.jpg,https://www.gbif.org/occurrence/5760041875,https://www.gbif.org/occurrence/5760041875,5760041875,5760041875,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372947,Salix pseudomyrsinites,tall blueberry willow,https://inaturalist-open-data.s3.amazonaws.com/photos/510637575/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/510637585/original.jpg,https://www.gbif.org/occurrence/5176379673,https://www.gbif.org/occurrence/5176379673,5176379673,5176379673,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372953,Salix nivalis,dwarf snow willow,https://inaturalist-open-data.s3.amazonaws.com/photos/508741323/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/687160770/original.jpg,https://www.gbif.org/occurrence/5909412418,https://www.gbif.org/occurrence/6422903493,5909412418,6422903493,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
5372963,Salix glauca,grey-leaved willow,https://www.artsobservasjoner.no/MediaLibrary/2026/6/7ff357f3-f110-4bd7-aa76-8df7d1591b4b_image.jpg,https://www.artsobservasjoner.no/MediaLibrary/2026/6/ae1a3ecf-ed52-4f39-9734-33b9dfad6186_image.jpg,https://www.gbif.org/occurrence/6395420427,https://www.gbif.org/occurrence/6364053623,6395420427,6364053623,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5372969,Salix vestita,hairy willow,https://inaturalist-open-data.s3.amazonaws.com/photos/514358409/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/514358461/original.jpg,https://www.gbif.org/occurrence/5176679755,https://www.gbif.org/occurrence/5176679755,5176679755,5176679755,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372977,Salix maccalliana,McCalla's willow,https://inaturalist-open-data.s3.amazonaws.com/photos/206196026/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/206195972/original.jpg,https://www.gbif.org/occurrence/4022322476,https://www.gbif.org/occurrence/4022322476,4022322476,4022322476,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5372979,Salix serissima,autumn willow,https://inaturalist-open-data.s3.amazonaws.com/photos/524705213/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/524705298/original.jpg,https://www.gbif.org/occurrence/5206800392,https://www.gbif.org/occurrence/5206800392,5206800392,5206800392,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5372983,Salix chlorolepis,green-scaled willow,https://inaturalist-open-data.s3.amazonaws.com/photos/231048987/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/538640649/original.jpg,https://www.gbif.org/occurrence/4994159643,https://www.gbif.org/occurrence/5230110607,4994159643,5230110607,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
5372987,Salix planifolia,tea-leaved willow,https://inaturalist-open-data.s3.amazonaws.com/photos/665447800/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/665447813/original.jpg,https://www.gbif.org/occurrence/6334021966,https://www.gbif.org/occurrence/6334021966,6334021966,6334021966,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5373017,Salix alaxensis,Alaska willow,https://inaturalist-open-data.s3.amazonaws.com/photos/693221041/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693221071/original.jpg,https://www.gbif.org/occurrence/6452498074,https://www.gbif.org/occurrence/6452498074,6452498074,6452498074,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5373018,Salix melanopsis,dusky willow,https://inaturalist-open-data.s3.amazonaws.com/photos/559050438/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/559050440/original.jpg,https://www.gbif.org/occurrence/5760677495,https://www.gbif.org/occurrence/5760677495,5760677495,5760677495,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5373032,Salix arctophila,northern willow,https://inaturalist-open-data.s3.amazonaws.com/photos/697174538/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/698695996/original.jpg,https://www.gbif.org/occurrence/6441551956,https://www.gbif.org/occurrence/6452106910,6441551956,6452106910,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
5373055,Salix bebbiana,Bebb's willow,https://inaturalist-open-data.s3.amazonaws.com/photos/635268677/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/635268706/original.jpg,https://www.gbif.org/occurrence/6195359411,https://www.gbif.org/occurrence/6195359411,6195359411,6195359411,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5373083,Salix herbacea,snowbed willow,https://inaturalist-open-data.s3.amazonaws.com/photos/670184556/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/677525000/original.jpg,https://www.gbif.org/occurrence/6398664931,https://www.gbif.org/occurrence/6398722910,6398664931,6398722910,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
5373249,Cochlearia tridactylites,limestone scurvygrass,https://inaturalist-open-data.s3.amazonaws.com/photos/29102365/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/29102360/original.jpg,https://www.gbif.org/occurrence/2397462811,https://www.gbif.org/occurrence/2397462811,2397462811,2397462811,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5373421,Subularia aquatica,water awlwort,https://inaturalist-open-data.s3.amazonaws.com/photos/698064388/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/698064391/original.jpg,https://www.gbif.org/occurrence/6451600146,https://www.gbif.org/occurrence/6451600146,6451600146,6451600146,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5373588,Athysanus pusillus,sandweed,https://inaturalist-open-data.s3.amazonaws.com/photos/620815878/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/620815881/original.jpg,https://www.gbif.org/occurrence/6178712784,https://www.gbif.org/occurrence/6178712784,6178712784,6178712784,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5373817,Braya glabella,smooth braya,https://inaturalist-open-data.s3.amazonaws.com/photos/162514867/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/162514896/original.jpg,https://www.gbif.org/occurrence/3391489783,https://www.gbif.org/occurrence/3391489783,3391489783,3391489783,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5373826,Braya linearis,narrow-fruit braya,https://inaturalist-open-data.s3.amazonaws.com/photos/547073680/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/547073694/original.jpg,https://www.gbif.org/occurrence/5292016755,https://www.gbif.org/occurrence/5292016755,5292016755,5292016755,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
5374604,Barbarea orthoceras,erect-fruit wintercress,https://inaturalist-open-data.s3.amazonaws.com/photos/626181226/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/621935476/original.jpg,https://www.gbif.org/occurrence/6184732535,https://www.gbif.org/occurrence/6178943330,6184732535,6178943330,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
5374896,Arabis nuttallii,Nuttall's rockcress,https://inaturalist-open-data.s3.amazonaws.com/photos/504137573/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/504137588/original.jpg,https://www.gbif.org/occurrence/5154771265,https://www.gbif.org/occurrence/5154771265,5154771265,5154771265,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
5375020,Arabis alpina,alpine rockcress,https://inaturalist-open-data.s3.amazonaws.com/photos/620287976/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/620288010/original.jpg,https://www.gbif.org/occurrence/6170943941,https://www.gbif.org/occurrence/6170943941,6170943941,6170943941,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
